,LoanAmount,data.Request.Input.Application.RequestedLoanTerm,data.Request.Input.BVN.StateOfOrigin,data.Request.Input.CB.CurrentDPD,data.Request.Input.CB.MaxDPD,data.Request.Input.CB.Outstandingloan,data.Request.Input.CB1.Labelling,data.Request.Input.CB2.Labelling,data.Request.Input.Customer.AddressLGA,data.Request.Input.Customer.EducationStatus,data.Request.Input.Customer.Employment.BusinessSector,data.Request.Input.Customer.Employment.EmployerLGA,data.Request.Input.Customer.Employment.IndustrySector,data.Request.Input.Customer.ExistingCustomer,data.Request.Input.Customer.Gender,data.Request.Input.Customer.Income.Final,data.Request.Input.Customer.MaritalStatus,data.Request.Input.Customer.ResidentialStatus,data.Request.Input.Customer.TotalExistingExposure,previousApplication,salaryService,loanAge,data.Request.Input.Customer.Age
2807,220000.0,14.0,0.4074136609653927,91.0,94.0,10000.0,0.45774647887323944,0.4694783573806881,0.470084171924464,0.45433255269320844,0.3541279498012266,0.40235614355016347,0.6100509010581558,0,0,3040000.0,0.44758586022284785,0.45443645083932854,426000.0,0,0,39,608.0
2834,220000.0,10.0,0.4360903840722853,0.0,0.0,0.0,0.45774647887323944,0.4336917562724873,0.5056772402445142,0.45475113122171945,0.46907216438869503,0.4859069669135048,0.490206851056817,0,0,3613000.0,0.45364536453645365,0.44892221180880976,608000.0,0,0,36,320.0
1386,190000.0,10.0,0.5065614987246854,732.0,732.0,10000.0,0.44040247678018574,0.4694783573806881,0.4268739712093834,0.45433255269320844,0.43697478992002986,0.49482456551750875,0.4037095629016318,1,0,24737000.0,0.45364536453645365,0.44892221180880976,2524000.0,1,0,40,391.0
595,190000.0,26.0,0.44387755113454985,0.0,0.0,60000.0,0.44040247678018574,0.4539823008849557,0.4214287402257545,0.45475113122171945,0.46907216438869503,0.5071462083323844,0.4037095629016318,0,0,982000.0,0.45364536453645365,0.45443645083932854,169000.0,0,1,39,721.0
299,1670000.0,18.0,0.4646406293882584,0.0,0.0,340000.0,0.44040247678018574,0.4694783573806881,0.3442355460389141,0.44281793229643185,0.43697478992002986,0.41322952719822703,0.4530944584075768,0,1,8553000.0,0.43488372093023253,0.47386172006745364,1300000.0,0,0,34,530.0
2773,200000.0,13.0,0.4615356204904945,0.0,0.0,0.0,0.44040247678018574,0.4694783573806881,0.5254093931718659,0.45475113122171945,0.4583333330136348,0.40235614355016347,0.42220278660777283,0,0,1279000.0,0.4568764568764569,0.39678284182305634,177000.0,0,0,36,380.0
486,5580000.0,13.0,0.44387755113454985,0.0,0.0,740000.0,0.44040247678018574,0.4539823008849557,0.30013565669860115,0.45475113122171945,0.4511627906899892,0.40002703158873276,0.3244469103797425,1,1,39185000.0,0.43488372093023253,0.45443645083932854,4098000.0,1,0,34,562.0
2743,240000.0,25.0,0.4615356204904945,82.40884820747522,114.68688024408848,605344.4272445821,0.44040247678018574,0.4539823008849557,0.46428416000978534,0.44281793229643185,0.46907216438869503,0.4339650140059905,0.47861847593310247,1,0,968000.0,0.45364536453645365,0.47386172006745364,284000.0,1,1,39,453.0
855,560000.0,14.0,0.44387755113454985,0.0,0.0,0.0,0.44040247678018574,0.4336917562724873,0.5069442053895509,0.44281793229643185,0.43697478992002986,0.5164278000280932,0.4375202018743684,1,0,5791000.0,0.4568764568764569,0.39678284182305634,793000.0,1,0,32,513.0
2374,220000.0,12.0,0.4764655517659273,79.0,79.0,50000.0,0.45774647887323944,0.4539823008849557,0.4214287402257545,0.45433255269320844,0.417393662751422,0.40002703158873276,0.518598179506269,1,1,5305000.0,0.43488372093023253,0.47386172006745364,705000.0,1,1,40,334.0
1592,170000.0,12.0,0.40004455157916113,0.0,0.0,0.0,0.44040247678018574,0.4539823008849557,0.3971634082048179,0.45475113122171945,0.417393662751422,0.40235614355016347,0.3244469103797425,0,1,3227000.0,0.4568764568764569,0.45443645083932854,507000.0,0,1,36,456.0
1159,1070000.0,19.0,0.471073469342046,0.0,0.0,0.0,0.468085106382978,0.4539823008849557,0.3931036562142931,0.45475113122171945,0.4511627906899892,0.37737165958551677,0.36719335159199484,0,0,4905000.0,0.45364536453645365,0.44892221180880976,1138000.0,0,0,33,379.0
3364,3610000.0,17.0,0.4220779627191293,0.0,0.0,0.0,0.45774647887323944,0.4694783573806881,0.38083308316558756,0.45433255269320844,0.5031846524456339,0.5164278000280932,0.49646711594687815,1,1,17384000.0,0.4568764568764569,0.39678284182305634,3612000.0,1,1,32,627.0
577,150000.0,13.0,0.49269077310150705,0.0,0.0,605344.4272445821,0.45774647887323944,0.4539823008849557,0.4485294151733482,0.44281793229643185,0.5031846524456339,0.43679650911494705,0.45200464380003236,0,0,1159000.0,0.43488372093023253,0.44892221180880976,151000.0,0,0,39,526.0
2164,590000.0,13.0,0.583862843505718,0.0,0.0,0.0,0.40000603415401237,0.4539823008849557,0.4214287402257545,0.45475113122171945,0.4687495951044435,0.3965552694677991,0.5035331693654489,0,0,4459000.0,0.43488372093023253,0.47386172006745364,958000.0,0,0,34,371.0
2707,2440000.0,17.0,0.5065614987246854,0.0,0.0,0.0,0.44040247678018574,0.4694783573806881,0.30013565669860115,0.45045045045045046,0.414225941433284,0.46721243412305624,0.44084111937285236,1,0,9040000.0,0.45364536453645365,0.44892221180880976,1673000.0,1,0,34,628.0
913,1160000.0,16.0,0.4581005575150995,82.40884820747522,114.68688024408848,0.0,0.44040247678018574,0.4129263913824057,0.46428416000978534,0.45475113122171945,0.414225941433284,0.49482456551750875,0.44084111937285236,0,0,5457000.0,0.43488372093023253,0.47386172006745364,1326000.0,0,0,34,744.0
1953,4020000.0,13.0,0.471073469342046,0.0,0.0,0.0,0.44040247678018574,0.4539823008849557,0.4956486747857908,0.45475113122171945,0.3739186560656616,0.4658901691183491,0.5157460113123283,1,0,429312000.0,0.45364536453645365,0.45443645083932854,4989000.0,1,0,34,570.0
3357,720000.0,12.0,0.46341463401227523,0.0,60.0,0.0,0.44040247678018574,0.4539823008849557,0.3900197525554698,0.44281793229643185,0.43697478992002986,0.4658901691183491,0.36641942856818427,0,1,33730000.0,0.4568764568764569,0.45443645083932854,754000.0,0,1,36,450.0
1404,170000.0,11.0,0.4706709757445273,0.0,0.0,0.0,0.44040247678018574,0.4336917562724873,0.4956486747857908,0.44281793229643185,0.5063919873437158,0.43679650911494705,0.49057865436532944,0,1,1568000.0,0.45364536453645365,0.47386172006745364,301000.0,0,0,37,318.0
1596,4790000.0,17.0,0.40004455157916113,0.0,4.0,2170000.0,0.44040247678018574,0.4694783573806881,0.4415584526838991,0.44281793229643185,0.4230769551118841,0.4757214900689184,0.41047292637935173,1,0,104009000.0,0.45364536453645365,0.45443645083932854,5151000.0,1,0,34,382.0
1028,220000.0,12.0,0.4498690306228219,654.0,0.0,170000.0,0.44040247678018574,0.4539823008849557,0.3971634082048179,0.45045045045045046,0.46907216438869503,0.379712180659019,0.45989425850057764,0,0,7752000.0,0.45364536453645365,0.47386172006745364,1555000.0,0,0,38,539.0
1128,2880000.0,12.0,0.4498690306228219,0.0,0.0,100000.0,0.45774647887323944,0.4336917562724873,0.5056772402445142,0.45475113122171945,0.4230769551118841,0.37737165958551677,0.4696533706380367,1,0,23962000.0,0.45364536453645365,0.44892221180880976,2525000.0,1,0,39,544.0
2948,180000.0,11.0,0.3928574872021717,0.0,0.0,605344.4272445821,0.44040247678018574,0.4694783573806881,0.5363528439845596,0.44281793229643185,0.417393662751422,0.36975187045665187,0.42220278660777283,0,0,1574000.0,0.45364536453645365,0.44892221180880976,212000.0,0,0,39,466.89744512414535
2248,170000.0,14.0,0.45885149198403496,0.0,0.0,605344.4272445821,0.45774647887323944,0.4539823008849557,0.5056772402445142,0.45475113122171945,0.4905583684264643,0.4389077345532648,0.4332390300357073,0,0,8338000.0,0.45364536453645365,0.39678284182305634,946000.0,0,0,38,436.0
2424,190000.0,14.0,0.3892717187010617,0.0,0.0,0.0,0.45774647887323944,0.4129263913824057,0.38083308316558756,0.45475113122171945,0.414225941433284,0.5217257015040757,0.4425020459775707,0,0,871000.0,0.43488372093023253,0.45443645083932854,160000.0,0,0,36,386.0
975,190000.0,10.0,0.471073469342046,757.0,757.0,110000.0,0.468085106382978,0.4129263913824057,0.43902472242345825,0.45045045045045046,0.4511627906899892,0.4658901691183491,0.5129506565271986,0,0,1675000.0,0.4568764568764569,0.39678284182305634,285000.0,0,0,37,550.0
3271,3120000.0,19.0,0.4615356204904945,0.0,0.0,100000.0,0.44040247678018574,0.4539823008849557,0.3971634082048179,0.44281793229643185,0.4905583684264643,0.37737165958551677,0.45745399554685107,1,0,18147000.0,0.43488372093023253,0.44892221180880976,4435000.0,1,0,35,690.0
1305,920000.0,17.0,0.49269077310150705,82.40884820747522,114.68688024408848,0.0,0.44040247678018574,0.4129263913824057,0.44545497076419477,0.44281793229643185,0.43697478992002986,0.4395681403885853,0.5157460113123283,0,0,6911000.0,0.45364536453645365,0.44892221180880976,1155000.0,0,0,32,566.0
825,150000.0,10.0,0.46341463401227523,123.0,123.0,40000.0,0.44040247678018574,0.4539823008849557,0.5165869667180779,0.44281793229643185,0.4583333330136348,0.45677246944372973,0.5157460113123283,1,1,1130000.0,0.4568764568764569,0.45443645083932854,149000.0,1,1,40,365.0
2914,170000.0,12.0,0.3971634082048179,0.0,0.0,605344.4272445821,0.44040247678018574,0.4539823008849557,0.44545497076419477,0.45475113122171945,0.4905583684264643,0.4831631253007048,0.5602211136196202,0,1,28766000.0,0.45364536453645365,0.47386172006745364,2412000.0,0,0,39,300.0
1559,230000.0,12.0,0.4646406293882584,613.0,613.0,60000.0,0.44040247678018574,0.4539823008849557,0.5254093931718659,0.44281793229643185,0.43697478992002986,0.379712180659019,0.4270121893767379,0,0,1734000.0,0.43488372093023253,0.44892221180880976,293000.0,0,0,38,491.0
2769,1030000.0,17.0,0.40004455157916113,0.0,0.0,0.0,0.468085106382978,0.4129263913824057,0.3931036562142931,0.44281793229643185,0.417393662751422,0.3721191346526487,0.4771498533714657,1,1,5052000.0,0.45364536453645365,0.45443645083932854,1353000.0,1,1,32,446.0
1658,120000.0,10.0,0.5628080317442733,0.0,0.0,0.0,0.45774647887323944,0.4539823008849557,0.476615203163763,0.45475113122171945,0.5592064152301905,0.5183627257078485,0.4106715025408491,0,0,794000.0,0.45364536453645365,0.44892221180880976,114000.0,0,1,38,451.0
1481,210000.0,10.0,0.4360903840722853,0.0,0.0,0.0,0.468085106382978,0.4694783573806881,0.46428416000978534,0.45475113122171945,0.44230917465915276,0.3965552694677991,0.3580839468498659,0,0,1669000.0,0.45364536453645365,0.44892221180880976,250000.0,0,0,36,550.0
2085,210000.0,14.0,0.3971634082048179,0.0,0.0,0.0,0.45774647887323944,0.4539823008849557,0.4214287402257545,0.45045045045045046,0.493908884521716,0.3810650946770142,0.48253847709585634,1,1,9221000.0,0.45364536453645365,0.45443645083932854,1103000.0,1,0,40,412.0
1171,130000.0,13.0,0.4646406293882584,0.0,0.0,0.0,0.45774647887323944,0.4694783573806881,0.5069442053895509,0.44281793229643185,0.44230917465915276,0.46365822718746796,0.5157460113123283,1,1,2914000.0,0.45364536453645365,0.44892221180880976,439000.0,1,0,38,422.0
2997,2490000.0,14.0,0.4220779627191293,0.0,0.0,605344.4272445821,0.468085106382978,0.4539823008849557,0.5363528439845596,0.45045045045045046,0.4687495951044435,0.3810650946770142,0.490206851056817,0,0,23064000.0,0.43488372093023253,0.44892221180880976,3424000.0,0,0,39,421.0
2053,860000.0,16.0,0.4906797478948485,82.40884820747522,114.68688024408848,0.0,0.44040247678018574,0.4336917562724873,0.4268739712093834,0.45475113122171945,0.3739186560656616,0.48077782044892603,0.46016463299084465,0,1,5488000.0,0.43488372093023253,0.45443645083932854,1015000.0,0,0,32,528.0
227,500000.0,19.0,0.45453917520963155,82.40884820747522,114.68688024408848,605344.4272445821,0.44040247678018574,0.4336917562724873,0.36271363783177113,0.45045045045045046,0.46907216438869503,0.5217257015040757,0.46016463299084465,0,1,3127000.0,0.4568764568764569,0.47386172006745364,742000.0,0,0,36,302.0
547,950000.0,11.0,0.4747378959928985,0.0,0.0,30000.0,0.45774647887323944,0.4694783573806881,0.46428416000978534,0.45433255269320844,0.5063919873437158,0.4321363669380822,0.5485893972844256,0,0,13281000.0,0.4568764568764569,0.44892221180880976,2369000.0,0,0,38,515.0
3617,4000000.0,15.0,0.49269077310150705,0.0,0.0,0.0,0.44040247678018574,0.4539823008849557,0.4956486747857908,0.45045045045045046,0.4511627906899892,0.40235614355016347,0.40806474591452696,0,0,34292000.0,0.43488372093023253,0.45443645083932854,4238000.0,0,1,35,628.0
1525,4320000.0,16.0,0.3928574872021717,82.40884820747522,114.68688024408848,605344.4272445821,0.40000603415401237,0.4336917562724873,0.5069442053895509,0.45045045045045046,0.4230769551118841,0.45677246944372973,0.5247762159801056,1,0,33672000.0,0.45364536453645365,0.44892221180880976,4168000.0,1,0,36,510.0
2583,2720000.0,10.0,0.45885149198403496,962.0,962.0,1350000.0,0.45774647887323944,0.4694783573806881,0.4485294151733482,0.45475113122171945,0.4687495951044435,0.5183627257078485,0.4375202018743684,1,0,19418000.0,0.4568764568764569,0.44892221180880976,2841000.0,1,0,38,566.0
273,230000.0,12.0,0.4646406293882584,0.0,0.0,0.0,0.45774647887323944,0.4129263913824057,0.5056772402445142,0.45045045045045046,0.4511627906899892,0.4444688960343153,0.5363489679286931,0,1,1592000.0,0.43488372093023253,0.47386172006745364,254000.0,0,0,37,459.0
3379,2000000.0,11.0,0.45453917520963155,0.0,0.0,0.0,0.45774647887323944,0.4694783573806881,0.4799991436755424,0.44281793229643185,0.5592064152301905,0.40002703158873276,0.36641942856818427,0,0,19222000.0,0.43488372093023253,0.45443645083932854,2748000.0,0,0,38,466.89744512414535
558,1000000.0,11.0,0.4646406293882584,0.0,0.0,0.0,0.40000603415401237,0.4539823008849557,0.40571030945850584,0.44281793229643185,0.5031846524456339,0.3810650946770142,0.4445473453127392,1,0,58526000.0,0.45364536453645365,0.44892221180880976,2742000.0,1,0,37,412.0
2011,1090000.0,4.0,0.5628080317442733,82.40884820747522,114.68688024408848,605344.4272445821,0.44040247678018574,0.4539823008849557,0.45782858909969404,0.44281793229643185,0.46907216438869503,0.4658901691183491,0.45745399554685107,0,1,3811000.0,0.4568764568764569,0.44892221180880976,924000.0,0,0,32,364.0
802,2390000.0,3.0,0.3928574872021717,82.40884820747522,114.68688024408848,0.0,0.45774647887323944,0.4539823008849557,0.4415584526838991,0.45433255269320844,0.45890407585949666,0.46721243412305624,0.5023579265365139,0,0,10581000.0,0.4568764568764569,0.45443645083932854,2014000.0,0,0,32,406.0
2005,2960000.0,10.0,0.45453917520963155,0.0,0.0,605344.4272445821,0.45774647887323944,0.4694783573806881,0.5056772402445142,0.44281793229643185,0.5031846524456339,0.3965552694677991,0.5363489679286931,0,0,19927000.0,0.45364536453645365,0.45443645083932854,3241000.0,0,0,38,443.0
1626,200000.0,11.0,0.3971634082048179,0.0,0.0,810000.0,0.44040247678018574,0.4694783573806881,0.45782858909969404,0.44281793229643185,0.4511627906899892,0.45677246944372973,0.4375202018743684,1,1,3131000.0,0.45364536453645365,0.45443645083932854,407000.0,1,0,38,469.0
2553,2890000.0,35.0,0.3971634082048179,0.0,0.0,0.0,0.44040247678018574,0.4694783573806881,0.5363528439845596,0.45475113122171945,0.4604834864076457,0.37737165958551677,0.47514234773523084,1,0,92682000.0,0.4568764568764569,0.44892221180880976,2954000.0,1,1,40,524.0
3048,200000.0,12.0,0.45453917520963155,0.0,0.0,0.0,0.44040247678018574,0.4539823008849557,0.3971634082048179,0.44281793229643185,0.417393662751422,0.4831631253007048,0.5363489679286931,0,0,1267000.0,0.43488372093023253,0.45443645083932854,207000.0,0,1,38,459.0
1744,240000.0,14.0,0.5065614987246854,0.0,0.0,0.0,0.44040247678018574,0.4694783573806881,0.3971634082048179,0.45045045045045046,0.4687495951044435,0.37737165958551677,0.41047292637935173,1,0,5183000.0,0.4568764568764569,0.45443645083932854,1161000.0,1,0,36,581.0
2538,200000.0,5.0,0.4646406293882584,0.0,0.0,605344.4272445821,0.45774647887323944,0.4129263913824057,0.5254093931718659,0.45045045045045046,0.5063919873437158,0.46721243412305624,0.44519311265006384,0,0,8509000.0,0.43488372093023253,0.45443645083932854,176000.0,0,1,39,325.0
813,160000.0,12.0,0.49269077310150705,1241.0,1241.0,10000.0,0.468085106382978,0.4694783573806881,0.44545497076419477,0.45045045045045046,0.414225941433284,0.531814720884261,0.5233562461236126,0,0,3218000.0,0.4568764568764569,0.45443645083932854,406000.0,0,0,41,321.0
1064,140000.0,13.0,0.35775698265868106,0.0,180.0,10000.0,0.45774647887323944,0.4694783573806881,0.45200464380003236,0.45045045045045046,0.4583333330136348,0.5183627257078485,0.45745399554685107,0,0,1660000.0,0.43488372093023253,0.39678284182305634,170000.0,0,0,35,396.0
2234,180000.0,13.0,0.4468949699527549,0.0,0.0,605344.4272445821,0.44040247678018574,0.4694783573806881,0.4415584526838991,0.44281793229643185,0.5031846524456339,0.45677246944372973,0.46016463299084465,0,0,2270000.0,0.43488372093023253,0.47386172006745364,318000.0,0,0,38,420.0
2825,2370000.0,18.0,0.3971634082048179,0.0,0.0,0.0,0.45774647887323944,0.4694783573806881,0.4214287402257545,0.44281793229643185,0.417393662751422,0.4444688960343153,0.44084111937285236,0,0,12722000.0,0.4568764568764569,0.45443645083932854,2461000.0,0,0,33,467.0
3056,1260000.0,10.0,0.4668770371178462,0.0,0.0,20000.0,0.44040247678018574,0.4694783573806881,0.4415584526838991,0.45045045045045046,0.414225941433284,0.46721243412305624,0.46629820821531875,1,0,6736000.0,0.43488372093023253,0.45443645083932854,1036000.0,1,0,38,316.0
1509,160000.0,12.0,0.4747378959928985,0.0,0.0,100000.0,0.468085106382978,0.4129263913824057,0.5165869667180779,0.45045045045045046,0.45890407585949666,0.3965552694677991,0.518598179506269,0,0,144105000.0,0.45364536453645365,0.39678284182305634,241000.0,0,1,37,562.0
3352,4990000.0,18.0,0.4360903840722853,0.0,0.0,940000.0,0.45774647887323944,0.4694783573806881,0.5375745064065167,0.44281793229643185,0.4230769551118841,0.48068087923257147,0.49646711594687815,0,0,24154000.0,0.4568764568764569,0.47386172006745364,4963000.0,0,0,35,513.0
784,230000.0,10.0,0.4615356204904945,999.0,999.0,830000.0,0.45774647887323944,0.4694783573806881,0.5363528439845596,0.45475113122171945,0.5606727833398578,0.46721243412305624,0.383357340467756,1,1,54513000.0,0.43488372093023253,0.44892221180880976,3570000.0,1,0,37,397.0
3315,1170000.0,13.0,0.4074136609653927,0.0,0.0,3360000.0,0.44040247678018574,0.4539823008849557,0.5165869667180779,0.45433255269320844,0.414225941433284,0.45331529430883266,0.348329989309645,1,0,7124000.0,0.45364536453645365,0.45443645083932854,960000.0,1,0,33,381.0
1051,4100000.0,16.0,0.3892717187010617,0.0,0.0,720000.0,0.44040247678018574,0.4539823008849557,0.5363528439845596,0.45475113122171945,0.37758024313602523,0.46721243412305624,0.4200393611163291,0,0,83603000.0,0.4568764568764569,0.39678284182305634,4106000.0,0,0,33,516.0
432,130000.0,4.0,0.40004455157916113,0.0,0.0,0.0,0.45774647887323944,0.4539823008849557,0.5375745064065167,0.45475113122171945,0.43697478992002986,0.5164278000280932,0.379712180659019,1,0,587000.0,0.45364536453645365,0.44892221180880976,106000.0,1,1,39,358.0
3256,140000.0,14.0,0.5628080317442733,188.0,188.0,100000.0,0.45774647887323944,0.4694783573806881,0.38083308316558756,0.44281793229643185,0.4583333330136348,0.5106758841242302,0.49646711594687815,0,0,2211000.0,0.45364536453645365,0.44892221180880976,137000.0,0,1,37,418.0
3163,3170000.0,20.0,0.4906797478948485,0.0,0.0,605344.4272445821,0.40000603415401237,0.4539823008849557,0.44545497076419477,0.45475113122171945,0.43697478992002986,0.45192239757482366,0.41047292637935173,0,0,47621000.0,0.4568764568764569,0.45443645083932854,3493000.0,0,1,40,399.0
3034,200000.0,18.0,0.4360903840722853,0.0,0.0,0.0,0.44040247678018574,0.4694783573806881,0.30013565669860115,0.45045045045045046,0.46907216438869503,0.4444688960343153,0.5485893972844256,0,0,607000.0,0.4568764568764569,0.47386172006745364,239000.0,0,1,37,488.0
2688,300000.0,12.0,0.3928574872021717,0.0,0.0,0.0,0.45774647887323944,0.4694783573806881,0.30013565669860115,0.45433255269320844,0.417393662751422,0.5183627257078485,0.4332390300357073,0,1,2133000.0,0.4568764568764569,0.47386172006745364,228000.0,0,1,33,397.0
2655,170000.0,13.0,0.45453917520963155,0.0,0.0,210000.0,0.44040247678018574,0.4694783573806881,0.4799991436755424,0.45475113122171945,0.414225941433284,0.5164278000280932,0.4789986557881242,1,1,1472000.0,0.45364536453645365,0.44892221180880976,202000.0,1,0,39,395.0
292,420000.0,3.0,0.4074136609653927,0.0,0.0,210000.0,0.45774647887323944,0.4539823008849557,0.4799991436755424,0.45475113122171945,0.45890407585949666,0.4859069669135048,0.4543800115079512,0,0,213000.0,0.4568764568764569,0.47386172006745364,419000.0,0,1,33,545.0
2961,220000.0,13.0,0.4220779627191293,22.0,22.0,70000.0,0.468085106382978,0.4129263913824057,0.4415584526838991,0.45475113122171945,0.4230769551118841,0.45192239757482366,0.5023579265365139,0,0,1538000.0,0.43488372093023253,0.45443645083932854,202000.0,0,0,36,435.0
2010,4770000.0,16.0,0.4844907454931315,0.0,0.0,8810000.0,0.44040247678018574,0.4129263913824057,0.5056772402445142,0.45475113122171945,0.4687495951044435,0.4757214900689184,0.49197879045806026,0,0,17250000.0,0.4568764568764569,0.44892221180880976,4840000.0,0,0,33,615.0
3489,2690000.0,15.0,0.3971634082048179,0.0,0.0,0.0,0.44040247678018574,0.4694783573806881,0.4214287402257545,0.44281793229643185,0.45890407585949666,0.5164278000280932,0.5157460113123283,0,0,58321000.0,0.45364536453645365,0.47386172006745364,3259000.0,0,0,32,370.0
2213,1460000.0,29.0,0.4074136609653927,0.0,0.0,10000.0,0.45774647887323944,0.4539823008849557,0.470084171924464,0.45433255269320844,0.45890407585949666,0.4339650140059905,0.36719335159199484,1,0,13281000.0,0.45364536453645365,0.44892221180880976,3443000.0,1,0,39,377.0
1006,90000.0,10.0,0.4774317289223725,0.0,0.0,0.0,0.45774647887323944,0.4694783573806881,0.5069442053895509,0.44281793229643185,0.3739186560656616,0.45331529430883266,0.4696533706380367,0,0,2175000.0,0.4568764568764569,0.44892221180880976,320000.0,0,0,35,431.0
146,1070000.0,17.0,0.4747378959928985,0.0,0.0,0.0,0.468085106382978,0.4539823008849557,0.4956486747857908,0.45045045045045046,0.45890407585949666,0.45331529430883266,0.3156771054360342,0,0,6645000.0,0.4568764568764569,0.45443645083932854,1304000.0,0,0,34,595.0
2457,1080000.0,13.0,0.4615356204904945,0.0,0.0,720000.0,0.44040247678018574,0.4129263913824057,0.43902472242345825,0.45475113122171945,0.414225941433284,0.37737165958551677,0.46629820821531875,1,0,7387000.0,0.45364536453645365,0.45443645083932854,1487000.0,1,0,35,375.0
3150,200000.0,18.0,0.45885149198403496,0.0,0.0,0.0,0.45774647887323944,0.4694783573806881,0.4214287402257545,0.44281793229643185,0.45890407585949666,0.5164278000280932,0.3244469103797425,0,0,1160000.0,0.45364536453645365,0.45443645083932854,293000.0,0,0,36,351.0
2300,880000.0,13.0,0.4844907454931315,0.0,400.0,530000.0,0.40000603415401237,0.4694783573806881,0.3931036562142931,0.45045045045045046,0.43697478992002986,0.36975187045665187,0.48822655398093273,0,0,7298000.0,0.43488372093023253,0.39678284182305634,1038000.0,0,1,39,429.0
1077,110000.0,10.0,0.4360903840722853,0.0,0.0,0.0,0.45774647887323944,0.4336917562724873,0.5056772402445142,0.45475113122171945,0.414225941433284,0.5164278000280932,0.490206851056817,0,0,8239000.0,0.4568764568764569,0.39678284182305634,940000.0,0,0,37,349.0
1624,2900000.0,11.0,0.583862843505718,0.0,0.0,1180000.0,0.45774647887323944,0.4539823008849557,0.3971634082048179,0.44281793229643185,0.3739186560656616,0.3810650946770142,0.45745399554685107,1,0,40022000.0,0.4568764568764569,0.39678284182305634,2506000.0,1,0,39,431.0
